"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","core_gene_count","comparison"
"mmu01240","Biosynthesis of cofactors",104,-0.418788811314481,-1.80190771972276,6.40934295739861e-05,0.000569911846752471,0.000397506903190014,2556,"tags=42%, list=24%, signal=32%","54128/27973/75735/192185/69080/171567/77697/14630/107508/56248/70383/20751/57028/108156/67164/68646/226139/216134/211347/11639/22276/230027/108645/66454/69719/14629/243085/110119/11637/71883/106564/52064/268756/13361/20425/22247/108037/14151/102216272/100727/12036/56749/17252/268566","Negative NES",44,"STm vs NT"
"mmu04010","MAPK signaling pathway",191,0.471160991430054,1.73898836441171,6.3210797851806e-05,0.000569911846752471,0.000397506903190014,1759,"tags=28%, list=16%, signal=24%","16175/21926/26410/12977/12475/14254/12286/19698/26404/21808/70686/19094/73086/18034/12297/18018/18218/63953/18033/14102/18591/13649/18752/338372/23939/26412/22030/16177/65964/17295/19697/30957/109689/17874/13867/319520/17762/235584/240672/11909/16476/215449/29857/216869/14256/21812/72349/22059/102626/12928/26406/192176/71751/17164","Positive NES",54,"STm vs NT"
"mmu04933","AGE-RAGE signaling pathway in diabetic complications",67,0.601866531010717,1.97518101897879,8.03354649001359e-05,0.000677701742362685,0.000472689105215374,1464,"tags=28%, list=14%, signal=25%","16175/22329/21926/13614/21808/19094/18018/18712/18033/14066/234779/15894/19697/18753/17127/16476/29857/56458/21812","Positive NES",19,"STm vs NT"
"mmu05167","Kaposi sarcoma-associated herpesvirus infection",133,0.51383840301737,1.84860131852638,8.0098770629911e-05,0.000677701742362685,0.000472689105215374,673,"tags=17%, list=6%, signal=16%","14825/20310/12981/330122/12266/18035/56489/19225/15979/19094/22031/15976/66734/18018/18033/234779/14102/18591/15015/15894/21414/12122","Positive NES",22,"STm vs NT"
"mmu05205","Proteoglycans in cancer",136,0.499072235004055,1.79788486072378,0.000120473020246879,0.000966722528322514,0.000674277751317575,1873,"tags=27%, list=18%, signal=23%","24088/21926/16398/14388/18792/22417/21808/21825/19094/16419/12389/20971/234779/14102/13649/18752/12323/17295/57265/17698/15200/22422/16410/13867/20779/13982/29857/22409/12390/11461/12402/22059/12575/12387/192176/14367/74769","Positive NES",37,"STm vs NT"
"mmu05200","Pathways in cancer",330,0.411337697213383,1.58435245043768,0.000119512749980354,0.000966722528322514,0.000674277751317575,1972,"tags=28%, list=18%, signal=23%","18126/16774/13614/18035/16168/16398/19225/22417/21808/15979/73086/22031/15976/170770/68312/18034/12125/11796/213498/54354/68214/18712/12159/18510/18033/234779/14102/18591/13649/22642/18752/13857/22033/16780/11783/21414/12122/26462/14865/67168/16782/22030/12323/15368/17295/19697/57265/58801/19219/22422/16190/15980/27057/16410/17127/11515/16476/13982/22409/11797/19730/18128/14256/56458/27015/14706/21812/18806/66197/12402/22059/14710/72993/14677/112407/14296/12928/13143/12575/12387/13017/16195/16776/14707/20683/14367/74769/12370/18129/16452/14062/112405","Positive NES",92,"STm vs NT"
"mmu04640","Hematopoietic cell lineage",25,0.74479187574955,2.0166023921771,0.000241921980139015,0.00189505551108895,0.00132177923985728,575,"tags=36%, list=5%, signal=34%","16175/21926/12981/12977/12475/16398/16178/13857/12494","Positive NES",9,"STm vs NT"
"mmu04650","Natural killer cell mediated cytotoxicity",53,0.616731152481477,1.91924659608935,0.000285664498987149,0.00218566558527376,0.00152447639606361,673,"tags=23%, list=6%, signal=21%","21926/12981/22035/15979/15976/18018/234779/14102/18752/379043/15894/12122","Positive NES",12,"STm vs NT"
"mmu05132","Salmonella infection",200,0.447205000712173,1.65779604797284,0.000294370885842986,0.00220109139641687,0.00153523572042514,2156,"tags=25%, list=20%, signal=20%","24088/21926/22035/12475/18035/19159/12362/19094/192656/12363/226421/11796/69582/18033/69146/16173/21414/17087/73710/268973/22030/271457/19697/17874/11841/240752/22151/19157/622434/16476/170625/29857/66616/11797/11461/269338/140579/353047/11852/12387/192176/234686/74769/12370/280408/21898/21933/26397/18479/56212","Positive NES",50,"STm vs NT"
"mmu03460","Fanconi anemia pathway",48,-0.521923441670989,-1.94943740041766,0.000320609958895413,0.00234401503281313,0.00163492329916257,1009,"tags=31%, list=9%, signal=28%","21975/104806/230484/67030/20892/52864/71711/19891/68275/12190/211651/193838/17350/237211/223970","Negative NES",15,"STm vs NT"
"mmu05332","Graft-versus-host disease",11,0.849060593137806,1.92526088648699,0.000347534305874382,0.00248562579636243,0.00173369516431614,605,"tags=36%, list=6%, signal=34%","16175/21926/14102/15015","Positive NES",4,"STm vs NT"
"mmu04613","Neutrophil extracellular trap formation",82,0.539052410393969,1.81748843274103,0.000355104771228162,0.00248573339859713,0.00173377021562686,1896,"tags=32%, list=18%, signal=26%","24088/12266/64008/12362/19094/12363/97114/18033/69146/78303/234779/18752/319149/13057/19697/319179/20779/29857/11461/319162/319158/15184/319164/232232/74769/319166","Positive NES",26,"STm vs NT"
